date,pm 2.5,stasiun,id_stasiun,Pollution Level
2023-11-18,142.0,Kabupaten Sanggau Kapuas,6,Unhealthy for Sensitive Groups
2023-11-19,91.0,Kabupaten Sanggau Kapuas,6,Moderate
2023-11-22,16.0,Kabupaten Sanggau Kapuas,6,Good
2023-11-23,137.0,Kabupaten Sanggau Kapuas,6,Unhealthy for Sensitive Groups
2023-11-24,128.0,Kabupaten Sanggau Kapuas,6,Unhealthy for Sensitive Groups
2023-11-25,203.0,Kabupaten Sanggau Kapuas,6,Very Unhealthy
2023-11-26,182.0,Kabupaten Sanggau Kapuas,6,Unhealthy
2023-11-27,126.0,Kabupaten Sanggau Kapuas,6,Unhealthy for Sensitive Groups
2023-11-28,55.0,Kabupaten Sanggau Kapuas,6,Moderate
2023-11-29,42.0,Kabupaten Sanggau Kapuas,6,Good
2023-11-30,52.0,Kabupaten Sanggau Kapuas,6,Moderate
2023-12-01,84.0,Kabupaten Sanggau Kapuas,6,Moderate
2023-12-02,56.0,Kabupaten Sanggau Kapuas,6,Moderate
2023-12-03,46.0,Kabupaten Sanggau Kapuas,6,Good
2023-12-08,41.0,Kabupaten Sanggau Kapuas,6,Good
2023-12-09,36.0,Kabupaten Sanggau Kapuas,6,Good
2023-12-10,16.0,Kabupaten Sanggau Kapuas,6,Good
2023-12-11,22.0,Kabupaten Sanggau Kapuas,6,Good
2023-12-12,154.0,Kabupaten Sanggau Kapuas,6,Unhealthy
2023-12-13,153.0,Kabupaten Sanggau Kapuas,6,Unhealthy
2023-12-14,180.0,Kabupaten Sanggau Kapuas,6,Unhealthy
2023-12-15,163.0,Kabupaten Sanggau Kapuas,6,Unhealthy
2023-12-16,102.0,Kabupaten Sanggau Kapuas,6,Unhealthy for Sensitive Groups
2023-12-17,153.0,Kabupaten Sanggau Kapuas,6,Unhealthy
2023-12-18,167.0,Kabupaten Sanggau Kapuas,6,Unhealthy
2023-12-19,157.0,Kabupaten Sanggau Kapuas,6,Unhealthy
2023-12-20,129.0,Kabupaten Sanggau Kapuas,6,Unhealthy for Sensitive Groups
2023-12-21,115.0,Kabupaten Sanggau Kapuas,6,Unhealthy for Sensitive Groups
2023-12-22,71.0,Kabupaten Sanggau Kapuas,6,Moderate
2023-12-23,66.0,Kabupaten Sanggau Kapuas,6,Moderate
2023-12-24,68.0,Kabupaten Sanggau Kapuas,6,Moderate
2023-12-25,64.0,Kabupaten Sanggau Kapuas,6,Moderate
2023-12-26,49.0,Kabupaten Sanggau Kapuas,6,Good
2023-12-27,78.0,Kabupaten Sanggau Kapuas,6,Moderate
2023-12-28,71.0,Kabupaten Sanggau Kapuas,6,Moderate
2023-12-29,58.0,Kabupaten Sanggau Kapuas,6,Moderate
2023-12-30,55.0,Kabupaten Sanggau Kapuas,6,Moderate
2023-12-31,66.0,Kabupaten Sanggau Kapuas,6,Moderate
2024-01-01,66.0,Kabupaten Sanggau Kapuas,6,Moderate
2024-01-02,69.0,Kabupaten Sanggau Kapuas,6,Moderate
2024-01-03,189.0,Kabupaten Sanggau Kapuas,6,Unhealthy
2024-01-04,159.0,Kabupaten Sanggau Kapuas,6,Unhealthy
2024-01-05,136.0,Kabupaten Sanggau Kapuas,6,Unhealthy for Sensitive Groups
2024-01-07,119.0,Kabupaten Sanggau Kapuas,6,Unhealthy for Sensitive Groups
2024-01-08,184.0,Kabupaten Sanggau Kapuas,6,Unhealthy
2024-01-09,202.0,Kabupaten Sanggau Kapuas,6,Very Unhealthy
2024-01-10,160.0,Kabupaten Sanggau Kapuas,6,Unhealthy
2024-01-11,173.0,Kabupaten Sanggau Kapuas,6,Unhealthy
2024-01-12,171.0,Kabupaten Sanggau Kapuas,6,Unhealthy
2024-01-13,172.0,Kabupaten Sanggau Kapuas,6,Unhealthy
2024-01-14,154.0,Kabupaten Sanggau Kapuas,6,Unhealthy
2024-01-29,78.0,Kabupaten Sanggau Kapuas,6,Moderate
2024-01-30,59.0,Kabupaten Sanggau Kapuas,6,Moderate
2024-01-31,59.0,Kabupaten Sanggau Kapuas,6,Moderate
2024-02-01,87.0,Kabupaten Sanggau Kapuas,6,Moderate
2024-02-02,62.0,Kabupaten Sanggau Kapuas,6,Moderate
2024-02-03,54.0,Kabupaten Sanggau Kapuas,6,Moderate
2024-02-04,42.0,Kabupaten Sanggau Kapuas,6,Good
2024-02-05,56.0,Kabupaten Sanggau Kapuas,6,Moderate
2024-02-06,80.0,Kabupaten Sanggau Kapuas,6,Moderate
2024-02-07,82.0,Kabupaten Sanggau Kapuas,6,Moderate
2024-02-08,88.0,Kabupaten Sanggau Kapuas,6,Moderate
2024-02-09,157.0,Kabupaten Sanggau Kapuas,6,Unhealthy
2024-02-10,108.0,Kabupaten Sanggau Kapuas,6,Unhealthy for Sensitive Groups
2024-02-11,108.0,Kabupaten Sanggau Kapuas,6,Unhealthy for Sensitive Groups
2024-02-12,105.0,Kabupaten Sanggau Kapuas,6,Unhealthy for Sensitive Groups
2024-02-13,90.0,Kabupaten Sanggau Kapuas,6,Moderate
2024-02-14,57.0,Kabupaten Sanggau Kapuas,6,Moderate
2024-02-15,53.0,Kabupaten Sanggau Kapuas,6,Moderate
2023-09-27,181.0,Samarinda,7,Unhealthy
2023-09-28,167.0,Samarinda,7,Unhealthy
2023-09-29,156.0,Samarinda,7,Unhealthy
2023-09-30,120.0,Samarinda,7,Unhealthy for Sensitive Groups
2023-10-01,61.0,Samarinda,7,Moderate
2023-10-02,83.0,Samarinda,7,Moderate
2023-10-03,137.0,Samarinda,7,Unhealthy for Sensitive Groups
2023-10-04,128.0,Samarinda,7,Unhealthy for Sensitive Groups
2023-10-05,203.0,Samarinda,7,Very Unhealthy
2023-10-06,182.0,Samarinda,7,Unhealthy
2023-10-07,126.0,Samarinda,7,Unhealthy for Sensitive Groups
2023-10-08,55.0,Samarinda,7,Moderate
2023-10-09,42.0,Samarinda,7,Good
2023-10-10,52.0,Samarinda,7,Moderate
2023-10-11,84.0,Samarinda,7,Moderate
2023-10-12,56.0,Samarinda,7,Moderate
2023-10-13,46.0,Samarinda,7,Good
2023-10-14,41.0,Samarinda,7,Good
2023-10-15,36.0,Samarinda,7,Good
2023-10-16,16.0,Samarinda,7,Good
2023-10-17,22.0,Samarinda,7,Good
2023-10-18,21.0,Samarinda,7,Good
2023-10-20,56.0,Samarinda,7,Moderate
2023-10-21,33.0,Samarinda,7,Good
2023-10-22,28.0,Samarinda,7,Good
2023-10-23,43.0,Samarinda,7,Good
2023-10-24,54.0,Samarinda,7,Moderate
2023-10-25,59.0,Samarinda,7,Moderate
2023-10-26,50.0,Samarinda,7,Good
2023-10-27,33.0,Samarinda,7,Good
2023-10-28,55.0,Samarinda,7,Moderate
2023-10-29,19.0,Samarinda,7,Good
2023-10-30,14.0,Samarinda,7,Good
2023-10-31,13.0,Samarinda,7,Good
2023-11-01,18.0,Samarinda,7,Good
2023-11-02,24.0,Samarinda,7,Good
2023-11-03,30.0,Samarinda,7,Good
2023-11-04,19.0,Samarinda,7,Good
2023-11-05,25.0,Samarinda,7,Good
2023-11-06,40.0,Samarinda,7,Good
2023-11-07,22.0,Samarinda,7,Good
2023-11-08,23.0,Samarinda,7,Good
2023-11-09,22.0,Samarinda,7,Good
2023-11-10,34.0,Samarinda,7,Good
2023-11-11,52.0,Samarinda,7,Moderate
2023-11-12,52.0,Samarinda,7,Moderate
2023-11-13,60.0,Samarinda,7,Moderate
2023-11-14,61.0,Samarinda,7,Moderate
2023-11-15,58.0,Samarinda,7,Moderate
2023-11-16,61.0,Samarinda,7,Moderate
2023-11-17,53.0,Samarinda,7,Moderate
2023-11-18,55.0,Samarinda,7,Moderate
2023-11-19,55.0,Samarinda,7,Moderate
2023-11-20,59.0,Samarinda,7,Moderate
2023-11-21,63.0,Samarinda,7,Moderate
2023-11-22,90.0,Samarinda,7,Moderate
2023-11-23,58.0,Samarinda,7,Moderate
2023-11-24,26.0,Samarinda,7,Good
2023-11-25,13.0,Samarinda,7,Good
2023-11-26,18.0,Samarinda,7,Good
2023-11-27,24.0,Samarinda,7,Good
2023-11-28,30.0,Samarinda,7,Good
2023-11-29,19.0,Samarinda,7,Good
2023-11-30,25.0,Samarinda,7,Good
2023-12-01,40.0,Samarinda,7,Good
2023-12-02,22.0,Samarinda,7,Good
2023-12-03,23.0,Samarinda,7,Good
2023-12-08,22.0,Samarinda,7,Good
2023-12-09,34.0,Samarinda,7,Good
2023-12-10,52.0,Samarinda,7,Moderate
2023-12-11,52.0,Samarinda,7,Moderate
2023-12-12,167.0,Samarinda,7,Unhealthy
2023-12-13,156.0,Samarinda,7,Unhealthy
2023-12-14,120.0,Samarinda,7,Unhealthy for Sensitive Groups
2023-12-15,61.0,Samarinda,7,Moderate
2023-12-16,83.0,Samarinda,7,Moderate
2023-12-17,137.0,Samarinda,7,Unhealthy for Sensitive Groups
2023-12-18,128.0,Samarinda,7,Unhealthy for Sensitive Groups
2023-12-19,203.0,Samarinda,7,Very Unhealthy
2023-12-20,182.0,Samarinda,7,Unhealthy
2023-12-21,126.0,Samarinda,7,Unhealthy for Sensitive Groups
2023-12-22,55.0,Samarinda,7,Moderate
2023-12-23,42.0,Samarinda,7,Good
2023-12-24,52.0,Samarinda,7,Moderate
2023-12-25,84.0,Samarinda,7,Moderate
2023-12-26,56.0,Samarinda,7,Moderate
2023-12-27,46.0,Samarinda,7,Good
2023-12-28,41.0,Samarinda,7,Good
2023-12-29,36.0,Samarinda,7,Good
2023-12-30,16.0,Samarinda,7,Good
2023-12-31,22.0,Samarinda,7,Good
2024-01-01,21.0,Samarinda,7,Good
2024-01-03,71.0,Samarinda,7,Moderate
2024-01-04,33.0,Samarinda,7,Good
2024-01-05,38.0,Samarinda,7,Good
2024-01-07,60.0,Samarinda,7,Moderate
2024-01-08,64.0,Samarinda,7,Moderate
2024-01-09,78.0,Samarinda,7,Moderate
2024-01-10,63.0,Samarinda,7,Moderate
2024-01-11,39.0,Samarinda,7,Good
2024-01-12,66.0,Samarinda,7,Moderate
2024-01-13,78.0,Samarinda,7,Moderate
2024-01-14,52.0,Samarinda,7,Moderate
2024-01-29,38.0,Samarinda,7,Good
2024-01-30,49.0,Samarinda,7,Good
2024-01-31,44.0,Samarinda,7,Good
2024-02-01,32.0,Samarinda,7,Good
2024-02-02,25.0,Samarinda,7,Good
2024-02-03,20.0,Samarinda,7,Good
2024-02-05,32.0,Samarinda,7,Good
2024-02-06,38.0,Samarinda,7,Good
2024-02-07,39.0,Samarinda,7,Good
2024-02-08,33.0,Samarinda,7,Good
2024-02-09,24.0,Samarinda,7,Good
2024-02-10,31.0,Samarinda,7,Good
2024-02-11,54.0,Samarinda,7,Moderate
2024-02-12,61.0,Samarinda,7,Moderate
2024-02-13,43.0,Samarinda,7,Good
2024-02-14,29.0,Samarinda,7,Good
2024-02-15,52.0,Samarinda,7,Moderate
2023-09-27,241.0,Pontianak Tenggara Sungai Bangkong,8,Very Unhealthy
2023-09-28,301.0,Pontianak Tenggara Sungai Bangkong,8,Hazardous
2023-09-29,179.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-09-30,189.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-10-01,159.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-10-02,136.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-10-03,119.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-10-04,184.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-10-05,202.0,Pontianak Tenggara Sungai Bangkong,8,Very Unhealthy
2023-10-06,160.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-10-07,173.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-10-08,171.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-10-09,172.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-10-10,154.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-10-11,78.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-10-12,59.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-10-13,59.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-10-14,87.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-10-15,62.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-10-16,54.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-10-17,42.0,Pontianak Tenggara Sungai Bangkong,8,Good
2023-10-18,56.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-10-19,80.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-10-20,82.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-10-21,20.0,Pontianak Tenggara Sungai Bangkong,8,Good
2023-10-22,19.0,Pontianak Tenggara Sungai Bangkong,8,Good
2023-10-23,47.0,Pontianak Tenggara Sungai Bangkong,8,Good
2023-10-24,52.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-10-25,52.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-10-26,46.0,Pontianak Tenggara Sungai Bangkong,8,Good
2023-10-27,52.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-10-28,46.0,Pontianak Tenggara Sungai Bangkong,8,Good
2023-10-29,115.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-10-30,121.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-10-31,182.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-11-01,172.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-11-02,161.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-11-03,152.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-11-04,143.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-11-05,108.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-11-06,138.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-11-07,91.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-11-08,91.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-11-09,91.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-11-10,91.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-11-11,93.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-11-12,130.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-11-13,121.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-11-14,121.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-11-15,112.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-11-16,137.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-11-17,172.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-11-18,158.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-11-20,91.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-11-21,91.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-11-22,17.0,Pontianak Tenggara Sungai Bangkong,8,Good
2023-11-23,14.0,Pontianak Tenggara Sungai Bangkong,8,Good
2023-11-24,11.0,Pontianak Tenggara Sungai Bangkong,8,Good
2023-11-25,182.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-11-26,172.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-11-27,161.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-11-28,152.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-11-29,143.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-11-30,108.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-12-01,138.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-12-02,91.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-12-03,91.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-12-08,91.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-12-09,91.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-12-10,93.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-12-11,130.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-12-12,301.0,Pontianak Tenggara Sungai Bangkong,8,Hazardous
2023-12-13,179.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-12-14,189.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-12-15,159.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-12-16,136.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-12-17,119.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy for Sensitive Groups
2023-12-18,184.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-12-19,202.0,Pontianak Tenggara Sungai Bangkong,8,Very Unhealthy
2023-12-20,160.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-12-21,173.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-12-22,171.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-12-23,172.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-12-24,154.0,Pontianak Tenggara Sungai Bangkong,8,Unhealthy
2023-12-25,78.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-12-26,59.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-12-27,59.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-12-28,87.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-12-29,62.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-12-30,54.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2023-12-31,42.0,Pontianak Tenggara Sungai Bangkong,8,Good
2024-01-01,56.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-01-02,80.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-01-03,65.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-01-04,62.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-01-05,53.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-01-07,65.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-01-08,45.0,Pontianak Tenggara Sungai Bangkong,8,Good
2024-01-09,59.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-01-10,38.0,Pontianak Tenggara Sungai Bangkong,8,Good
2024-01-11,54.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-01-12,57.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-01-13,60.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-01-14,53.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-01-29,65.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-01-30,53.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-01-31,65.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-02-01,71.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-02-02,71.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-02-03,76.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-02-04,66.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-02-05,79.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-02-06,72.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-02-07,69.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-02-08,67.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-02-09,61.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-02-10,51.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-02-11,58.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-02-12,58.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-02-13,55.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-02-14,71.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
2024-02-15,63.0,Pontianak Tenggara Sungai Bangkong,8,Moderate
